Repeat,Feature,Score,Tumor type,Cohort
Repeat62,ENO1,-1.1102230246251565e-16,LC,validation
Repeat90,ENO1,0.03535353535353525,LC,validation
Repeat3,ENO1,0.030303030303030276,LC,validation
Repeat29,ENO1,0.02020202020202011,LC,validation
Repeat27,ENO1,0.030303030303030276,LC,validation
Repeat31,ENO1,0.015151515151515138,LC,validation
Repeat63,ENO1,-1.1102230246251565e-16,LC,validation
Repeat7,ENO1,0.03535353535353536,LC,validation
Repeat14,ENO1,-0.010101010101010166,LC,validation
Repeat96,ENO1,0.010101010101010055,LC,validation
Repeat16,ENO1,0.030303030303030276,LC,validation
Repeat100,ENO1,0.06565656565656564,LC,validation
Repeat99,ENO1,0.02020202020202011,LC,validation
Repeat95,ENO1,-0.02020202020202022,LC,validation
Repeat48,ENO1,0.005050505050505083,LC,validation
Repeat70,ENO1,0.030303030303030276,LC,validation
Repeat39,ENO1,0.02020202020202011,LC,validation
Repeat8,ENO1,0.025252525252525193,LC,validation
Repeat78,ENO1,-0.005050505050505083,LC,validation
Repeat19,ENO1,0.025252525252525193,LC,validation
Repeat49,ENO1,0.015151515151515138,LC,validation
Repeat69,ENO1,0.03535353535353536,LC,validation
Repeat5,ENO1,-0.005050505050505083,LC,validation
Repeat38,ENO1,0.025252525252525193,LC,validation
Repeat79,ENO1,-0.005050505050505083,LC,validation
Repeat77,ENO1,0.010101010101010055,LC,validation
Repeat40,ENO1,0.015151515151515138,LC,validation
Repeat37,ENO1,0.03535353535353536,LC,validation
Repeat71,ENO1,0.030303030303030276,LC,validation
Repeat74,ENO1,0.030303030303030276,LC,validation
Repeat17,ENO1,0.02020202020202022,LC,validation
Repeat73,ENO1,0.03535353535353536,LC,validation
Repeat45,ENO1,0.04040404040404044,LC,validation
Repeat43,ENO1,0.03535353535353536,LC,validation
Repeat75,ENO1,0.005050505050505083,LC,validation
Repeat92,ENO1,-0.025252525252525304,LC,validation
Repeat42,ENO1,0.04040404040404044,LC,validation
Repeat72,ENO1,0.030303030303030276,LC,validation
Repeat46,ENO1,-1.1102230246251565e-16,LC,validation
Repeat18,ENO1,0.025252525252525193,LC,validation
Repeat76,ENO1,0.005050505050505083,LC,validation
Repeat41,ENO1,0.0505050505050505,LC,validation
Repeat6,ENO1,0.015151515151515138,LC,validation
Repeat47,ENO1,0.010101010101010055,LC,validation
Repeat50,ENO1,0.02020202020202011,LC,validation
Repeat60,ENO1,0.030303030303030276,LC,validation
Repeat20,ENO1,0.0505050505050505,LC,validation
Repeat4,ENO1,0.0,LC,validation
Repeat82,ENO1,0.02020202020202022,LC,validation
Repeat91,ENO1,0.025252525252525193,LC,validation
Repeat34,ENO1,-0.02020202020202022,LC,validation
Repeat9,ENO1,-0.015151515151515138,LC,validation
Repeat35,ENO1,0.030303030303030276,LC,validation
Repeat21,ENO1,0.015151515151515138,LC,validation
Repeat51,ENO1,0.010101010101010055,LC,validation
Repeat1,ENO1,-0.010101010101010166,LC,validation
Repeat36,ENO1,0.02020202020202011,LC,validation
Repeat81,ENO1,0.045454545454545414,LC,validation
Repeat67,ENO1,-1.1102230246251565e-16,LC,validation
Repeat80,ENO1,0.030303030303030276,LC,validation
Repeat53,ENO1,0.0,LC,validation
Repeat52,ENO1,0.0505050505050505,LC,validation
Repeat68,ENO1,-0.010101010101010166,LC,validation
Repeat66,ENO1,-0.02020202020202022,LC,validation
Repeat15,ENO1,-0.02020202020202022,LC,validation
Repeat44,ENO1,0.03535353535353536,LC,validation
Repeat33,ENO1,0.0,LC,validation
Repeat72,GDI2,0.02020202020202011,LC,validation
Repeat92,GDI2,-0.025252525252525304,LC,validation
Repeat88,GDI2,0.010101010101010055,LC,validation
Repeat3,GDI2,0.04040404040404044,LC,validation
Repeat61,GDI2,0.04040404040404044,LC,validation
Repeat91,GDI2,0.02020202020202011,LC,validation
Repeat82,GDI2,0.0,LC,validation
Repeat75,GDI2,-0.005050505050505083,LC,validation
Repeat60,GDI2,0.030303030303030276,LC,validation
Repeat6,GDI2,0.015151515151515138,LC,validation
Repeat66,GDI2,-0.025252525252525304,LC,validation
Repeat100,GDI2,0.04040404040404033,LC,validation
Repeat65,GDI2,-0.010101010101010166,LC,validation
Repeat7,GDI2,0.02020202020202011,LC,validation
Repeat89,GDI2,0.005050505050504972,LC,validation
Repeat74,GDI2,0.0,LC,validation
Repeat73,GDI2,0.010101010101010055,LC,validation
Repeat1,GDI2,-0.010101010101010166,LC,validation
Repeat11,GDI2,0.030303030303030276,LC,validation
Repeat84,GDI2,0.02020202020202022,LC,validation
Repeat4,GDI2,-0.010101010101010166,LC,validation
Repeat90,GDI2,0.010101010101010055,LC,validation
Repeat68,GDI2,-0.025252525252525304,LC,validation
Repeat79,GDI2,-0.005050505050505083,LC,validation
Repeat93,GDI2,0.010101010101010055,LC,validation
Repeat5,GDI2,-0.015151515151515138,LC,validation
Repeat85,GDI2,0.005050505050505083,LC,validation
Repeat69,GDI2,0.025252525252525193,LC,validation
Repeat63,GDI2,0.005050505050504972,LC,validation
Repeat8,GDI2,0.005050505050504972,LC,validation
Repeat80,GDI2,0.03535353535353536,LC,validation
Repeat83,GDI2,0.005050505050504972,LC,validation
Repeat86,GDI2,0.045454545454545414,LC,validation
Repeat64,GDI2,0.025252525252525304,LC,validation
Repeat2,GDI2,0.005050505050504972,LC,validation
Repeat70,GDI2,0.030303030303030276,LC,validation
Repeat9,GDI2,-0.02020202020202022,LC,validation
Repeat67,GDI2,-0.010101010101010166,LC,validation
Repeat87,GDI2,0.005050505050504972,LC,validation
Repeat62,GDI2,-0.015151515151515249,LC,validation
Repeat77,GDI2,-0.005050505050505083,LC,validation
Repeat10,GDI2,0.005050505050504972,LC,validation
Repeat81,GDI2,0.04040404040404033,LC,validation
Repeat71,GDI2,0.025252525252525193,LC,validation
Repeat76,GDI2,-0.005050505050505083,LC,validation
Repeat78,GDI2,-0.005050505050505083,LC,validation
Repeat57,GDI2,0.005050505050505083,LC,validation
Repeat49,GDI2,-0.005050505050505083,LC,validation
Repeat51,GDI2,-1.1102230246251565e-16,LC,validation
Repeat48,GDI2,0.0,LC,validation
Repeat28,GDI2,0.005050505050504972,LC,validation
Repeat26,GDI2,0.005050505050504972,LC,validation
Repeat97,GDI2,0.025252525252525193,LC,validation
Repeat40,GDI2,0.005050505050504972,LC,validation
Repeat17,GDI2,0.005050505050505083,LC,validation
Repeat31,GDI2,0.005050505050504972,LC,validation
Repeat18,GDI2,0.025252525252525193,LC,validation
Repeat37,GDI2,0.025252525252525193,LC,validation
Repeat44,GDI2,0.025252525252525193,LC,validation
Repeat23,GDI2,0.010101010101010055,LC,validation
Repeat13,GDI2,0.045454545454545414,LC,validation
Repeat30,GDI2,-0.010101010101010166,LC,validation
Repeat32,GDI2,0.010101010101010055,LC,validation
Repeat56,GDI2,-0.03535353535353547,LC,validation
Repeat94,GDI2,-0.02020202020202022,LC,validation
Repeat99,GDI2,0.015151515151515138,LC,validation
Repeat36,GDI2,0.010101010101010055,LC,validation
Repeat54,GDI2,-0.010101010101010166,LC,validation
Repeat43,GDI2,0.030303030303030276,LC,validation
Repeat27,GDI2,0.030303030303030276,LC,validation
Repeat50,GDI2,0.015151515151515138,LC,validation
Repeat98,GDI2,0.005050505050505083,LC,validation
Repeat15,GDI2,-0.010101010101010166,LC,validation
Repeat22,GDI2,0.02020202020202022,LC,validation
Repeat55,GDI2,0.010101010101010055,LC,validation
Repeat20,GDI2,0.04040404040404033,LC,validation
Repeat34,GDI2,-0.010101010101010166,LC,validation
Repeat14,GDI2,-0.02020202020202022,LC,validation
Repeat12,GDI2,0.05555555555555547,LC,validation
Repeat46,GDI2,-0.025252525252525304,LC,validation
Repeat19,GDI2,0.02020202020202022,LC,validation
Repeat52,GDI2,0.04040404040404044,LC,validation
Repeat29,GDI2,-1.1102230246251565e-16,LC,validation
Repeat35,GDI2,0.015151515151515027,LC,validation
Repeat53,GDI2,0.010101010101010055,LC,validation
Repeat33,GDI2,0.0,LC,validation
Repeat59,GDI2,0.02020202020202022,LC,validation
Repeat24,GDI2,-0.010101010101010166,LC,validation
Repeat21,GDI2,0.010101010101010055,LC,validation
Repeat47,GDI2,0.015151515151515138,LC,validation
Repeat38,GDI2,0.015151515151515027,LC,validation
Repeat42,GDI2,0.02020202020202022,LC,validation
Repeat96,GDI2,-1.1102230246251565e-16,LC,validation
Repeat95,GDI2,-0.025252525252525304,LC,validation
Repeat41,GDI2,0.025252525252525193,LC,validation
Repeat25,GDI2,0.015151515151515138,LC,validation
Repeat16,GDI2,0.010101010101010055,LC,validation
Repeat39,GDI2,0.010101010101010055,LC,validation
Repeat58,GDI2,0.005050505050504972,LC,validation
Repeat45,GDI2,0.025252525252525304,LC,validation
Repeat80,TTR,0.0,LC,validation
Repeat43,TTR,0.0,LC,validation
Repeat95,TTR,0.0,LC,validation
Repeat17,TTR,0.0,LC,validation
Repeat66,TTR,0.0,LC,validation
Repeat2,TTR,0.0,LC,validation
Repeat6,TTR,0.0,LC,validation
Repeat67,TTR,0.0,LC,validation
Repeat94,TTR,0.0,LC,validation
Repeat51,TTR,0.0,LC,validation
Repeat29,TTR,0.0,LC,validation
Repeat85,TTR,0.0,LC,validation
Repeat74,TTR,0.0,LC,validation
Repeat92,TTR,0.0,LC,validation
Repeat100,TTR,0.0,LC,validation
Repeat50,TTR,0.0,LC,validation
Repeat96,TTR,0.0,LC,validation
Repeat71,TTR,0.0,LC,validation
Repeat3,TTR,-0.005050505050505083,LC,validation
Repeat7,TTR,0.0,LC,validation
Repeat46,TTR,0.0,LC,validation
Repeat16,TTR,0.0,LC,validation
Repeat45,TTR,0.0,LC,validation
Repeat32,TTR,0.0,LC,validation
Repeat21,TTR,-0.005050505050505083,LC,validation
Repeat70,TTR,-0.005050505050505083,LC,validation
Repeat33,TTR,0.0,LC,validation
Repeat90,TTR,0.0,LC,validation
Repeat47,TTR,0.0,LC,validation
Repeat72,TTR,0.0,LC,validation
Repeat81,TTR,0.0,LC,validation
Repeat83,TTR,0.0,LC,validation
Repeat31,TTR,0.0,LC,validation
Repeat44,TTR,0.0,LC,validation
Repeat69,TTR,0.0,LC,validation
Repeat48,TTR,0.0,LC,validation
Repeat34,TTR,0.0,LC,validation
Repeat15,TTR,-0.005050505050505083,LC,validation
Repeat73,TTR,0.0,LC,validation
Repeat22,TTR,0.0,LC,validation
Repeat49,TTR,0.0,LC,validation
Repeat68,TTR,0.0,LC,validation
Repeat20,TTR,0.0,LC,validation
Repeat8,TTR,0.0,LC,validation
Repeat84,TTR,0.0,LC,validation
Repeat30,TTR,0.0,LC,validation
Repeat42,TTR,0.0,LC,validation
Repeat28,TTR,0.0,LC,validation
Repeat14,TTR,0.0,LC,validation
Repeat39,TTR,0.0,LC,validation
Repeat87,TTR,0.0,LC,validation
Repeat18,TTR,0.0,LC,validation
Repeat76,TTR,-0.005050505050505083,LC,validation
Repeat56,TTR,0.0,LC,validation
Repeat26,TTR,0.0,LC,validation
Repeat52,TTR,0.0,LC,validation
Repeat23,TTR,0.0,LC,validation
Repeat62,TTR,0.0,LC,validation
Repeat10,TTR,0.0,LC,validation
Repeat37,TTR,0.0,LC,validation
Repeat1,TTR,0.0,LC,validation
Repeat25,TTR,0.0,LC,validation
Repeat12,TTR,0.0,LC,validation
Repeat57,TTR,0.0,LC,validation
Repeat88,TTR,0.0,LC,validation
Repeat63,TTR,0.0,LC,validation
Repeat5,TTR,0.0,LC,validation
Repeat61,TTR,0.0,LC,validation
Repeat99,TTR,0.0,LC,validation
Repeat77,TTR,0.0,LC,validation
Repeat58,TTR,0.0,LC,validation
Repeat78,TTR,0.0,LC,validation
Repeat98,TTR,0.0,LC,validation
Repeat38,TTR,0.0,LC,validation
Repeat60,TTR,0.0,LC,validation
Repeat93,TTR,0.0,LC,validation
Repeat24,TTR,0.0,LC,validation
Repeat89,TTR,0.0,LC,validation
Repeat59,TTR,0.0,LC,validation
Repeat11,TTR,0.0,LC,validation
Repeat97,TTR,0.0,LC,validation
Repeat82,TTR,0.0,LC,validation
Repeat19,TTR,0.0,LC,validation
Repeat9,TTR,0.0,LC,validation
Repeat75,TTR,0.0,LC,validation
Repeat53,TTR,0.0,LC,validation
Repeat27,TTR,0.0,LC,validation
Repeat36,TTR,0.0,LC,validation
Repeat64,TTR,0.0,LC,validation
Repeat41,TTR,0.0,LC,validation
Repeat13,TTR,0.0,LC,validation
Repeat54,TTR,0.0,LC,validation
Repeat65,TTR,0.0,LC,validation
Repeat91,TTR,0.0,LC,validation
Repeat86,TTR,0.0,LC,validation
Repeat40,TTR,0.0,LC,validation
Repeat55,TTR,0.0,LC,validation
Repeat35,TTR,0.0,LC,validation
Repeat4,TTR,0.0,LC,validation
Repeat79,TTR,0.0,LC,validation
Repeat21,HNRNPA2B1,0.0,LC,validation
Repeat20,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat35,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat96,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat33,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat80,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat72,HNRNPA2B1,0.0,LC,validation
Repeat38,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat45,HNRNPA2B1,0.0,LC,validation
Repeat42,HNRNPA2B1,0.0,LC,validation
Repeat75,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat6,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat78,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat82,HNRNPA2B1,-0.015151515151515138,LC,validation
Repeat39,HNRNPA2B1,0.0,LC,validation
Repeat7,HNRNPA2B1,0.0,LC,validation
Repeat81,HNRNPA2B1,0.0,LC,validation
Repeat91,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat40,HNRNPA2B1,0.0,LC,validation
Repeat4,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat44,HNRNPA2B1,0.0,LC,validation
Repeat76,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat17,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat34,HNRNPA2B1,0.0,LC,validation
Repeat79,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat74,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat41,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat37,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat73,HNRNPA2B1,0.0,LC,validation
Repeat43,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat36,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat77,HNRNPA2B1,0.0,LC,validation
Repeat18,HNRNPA2B1,0.0,LC,validation
Repeat100,HNRNPA2B1,0.0,LC,validation
Repeat60,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat46,HNRNPA2B1,0.0,LC,validation
Repeat85,HNRNPA2B1,0.0,LC,validation
Repeat64,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat27,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat90,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat54,HNRNPA2B1,0.0,LC,validation
Repeat87,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat23,HNRNPA2B1,0.0,LC,validation
Repeat65,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat28,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat98,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat2,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat53,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat86,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat66,HNRNPA2B1,0.0,LC,validation
Repeat52,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat9,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat29,HNRNPA2B1,0.0,LC,validation
Repeat67,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat55,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat94,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat10,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat89,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat24,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat59,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat1,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat11,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat61,HNRNPA2B1,0.010101010101010055,LC,validation
Repeat12,HNRNPA2B1,-0.010101010101010166,LC,validation
Repeat58,HNRNPA2B1,0.0,LC,validation
Repeat25,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat13,HNRNPA2B1,0.0,LC,validation
Repeat62,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat57,HNRNPA2B1,0.0,LC,validation
Repeat88,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat26,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat63,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat93,HNRNPA2B1,0.0,LC,validation
Repeat56,HNRNPA2B1,0.0,LC,validation
Repeat51,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat14,HNRNPA2B1,0.0,LC,validation
Repeat30,HNRNPA2B1,0.0,LC,validation
Repeat48,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat69,HNRNPA2B1,0.0,LC,validation
Repeat19,HNRNPA2B1,0.0,LC,validation
Repeat84,HNRNPA2B1,0.0,LC,validation
Repeat31,HNRNPA2B1,0.0,LC,validation
Repeat8,HNRNPA2B1,0.0,LC,validation
Repeat22,HNRNPA2B1,0.0,LC,validation
Repeat3,HNRNPA2B1,0.0,LC,validation
Repeat70,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat97,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat32,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat83,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat16,HNRNPA2B1,0.010101010101010055,LC,validation
Repeat47,HNRNPA2B1,0.0,LC,validation
Repeat95,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat71,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat92,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat49,HNRNPA2B1,0.0,LC,validation
Repeat5,HNRNPA2B1,0.005050505050505083,LC,validation
Repeat15,HNRNPA2B1,0.0,LC,validation
Repeat50,HNRNPA2B1,0.0,LC,validation
Repeat99,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat68,HNRNPA2B1,-0.005050505050505083,LC,validation
Repeat86,YWHAQ,0.0,LC,validation
Repeat85,YWHAQ,-0.005050505050505083,LC,validation
Repeat23,YWHAQ,-0.005050505050505083,LC,validation
Repeat88,YWHAQ,-0.005050505050505083,LC,validation
Repeat78,YWHAQ,-0.005050505050505083,LC,validation
Repeat4,YWHAQ,0.0,LC,validation
Repeat28,YWHAQ,-0.005050505050505083,LC,validation
Repeat97,YWHAQ,-0.005050505050505083,LC,validation
Repeat37,YWHAQ,-0.005050505050505083,LC,validation
Repeat35,YWHAQ,-0.005050505050505083,LC,validation
Repeat89,YWHAQ,0.0,LC,validation
Repeat24,YWHAQ,0.0,LC,validation
Repeat84,YWHAQ,-0.005050505050505083,LC,validation
Repeat82,YWHAQ,-0.005050505050505083,LC,validation
Repeat29,YWHAQ,0.0,LC,validation
Repeat32,YWHAQ,-0.005050505050505083,LC,validation
Repeat31,YWHAQ,-0.005050505050505083,LC,validation
Repeat25,YWHAQ,-0.005050505050505083,LC,validation
Repeat27,YWHAQ,-0.005050505050505083,LC,validation
Repeat33,YWHAQ,-0.005050505050505083,LC,validation
Repeat30,YWHAQ,0.0,LC,validation
Repeat19,YWHAQ,-0.005050505050505083,LC,validation
Repeat90,YWHAQ,0.0,LC,validation
Repeat2,YWHAQ,0.0,LC,validation
Repeat79,YWHAQ,0.0,LC,validation
Repeat34,YWHAQ,-0.005050505050505083,LC,validation
Repeat21,YWHAQ,0.0,LC,validation
Repeat1,YWHAQ,0.0,LC,validation
Repeat22,YWHAQ,0.0,LC,validation
Repeat36,YWHAQ,-0.005050505050505083,LC,validation
Repeat83,YWHAQ,0.0,LC,validation
Repeat80,YWHAQ,0.0,LC,validation
Repeat96,YWHAQ,0.0,LC,validation
Repeat20,YWHAQ,0.0,LC,validation
Repeat26,YWHAQ,-0.005050505050505083,LC,validation
Repeat87,YWHAQ,0.0,LC,validation
Repeat81,YWHAQ,-0.005050505050505083,LC,validation
Repeat3,YWHAQ,-0.005050505050505083,LC,validation
Repeat100,YWHAQ,0.0,LC,validation
Repeat48,YWHAQ,0.0,LC,validation
Repeat72,YWHAQ,-0.005050505050505083,LC,validation
Repeat15,YWHAQ,0.0,LC,validation
Repeat13,YWHAQ,-0.005050505050505083,LC,validation
Repeat56,YWHAQ,0.0,LC,validation
Repeat51,YWHAQ,0.0,LC,validation
Repeat62,YWHAQ,0.0,LC,validation
Repeat73,YWHAQ,0.0,LC,validation
Repeat69,YWHAQ,0.0,LC,validation
Repeat12,YWHAQ,-0.005050505050505083,LC,validation
Repeat43,YWHAQ,0.0,LC,validation
Repeat6,YWHAQ,-0.005050505050505083,LC,validation
Repeat55,YWHAQ,0.0,LC,validation
Repeat91,YWHAQ,-0.005050505050505083,LC,validation
Repeat98,YWHAQ,0.0,LC,validation
Repeat67,YWHAQ,-0.005050505050505083,LC,validation
Repeat52,YWHAQ,0.0,LC,validation
Repeat74,YWHAQ,-0.005050505050505083,LC,validation
Repeat47,YWHAQ,-0.005050505050505083,LC,validation
Repeat63,YWHAQ,0.0,LC,validation
Repeat16,YWHAQ,0.0,LC,validation
Repeat54,YWHAQ,0.0,LC,validation
Repeat9,YWHAQ,0.0,LC,validation
Repeat44,YWHAQ,0.0,LC,validation
Repeat64,YWHAQ,-0.005050505050505083,LC,validation
Repeat53,YWHAQ,0.0,LC,validation
Repeat7,YWHAQ,0.0,LC,validation
Repeat45,YWHAQ,0.0,LC,validation
Repeat71,YWHAQ,-0.005050505050505083,LC,validation
Repeat65,YWHAQ,-0.005050505050505083,LC,validation
Repeat92,YWHAQ,0.0,LC,validation
Repeat70,YWHAQ,-0.005050505050505083,LC,validation
Repeat93,YWHAQ,0.0,LC,validation
Repeat42,YWHAQ,0.0,LC,validation
Repeat59,YWHAQ,-0.005050505050505083,LC,validation
